psu,hhno,n_member,hhsize,hh_sample_weight,headname,hhldsex,dist,urbrur,vdcmun,tole,ward,ea,fmlymemb,memb5,totmemb
5245,9,5,5,1092.279541,confidential,1,55,2,0,Pallo Jayatpani,9,0,5,5,6
5245,10,5,5,1092.279541,confidential,1,55,2,0,Buranse,9,0,5,3,5
5245,11,5,5,1092.279541,confidential,2,55,2,0,Thandara,9,0,5,5,5
5245,12,6,6,1092.279541,confidential,1,55,2,0,Jayatpani Bichtol,9,0,6,6,6
5245,13,6,6,1092.279541,confidential,1,55,2,0,Jayatpani,9,0,6,6,6
5245,14,7,7,1092.279541,confidential,1,55,2,0,Bhayanri,9,0,7,7,7
5245,15,9,9,1092.279541,confidential,1,55,2,0,pallo jayatpani,9,0,9,9,9
5246,1,3,3,1092.279541,confidential,1,55,1,0,vir gau,4,0,3,3,3
5246,2,3,3,1092.279541,confidential,1,55,1,0,Simakholi,4,0,3,2,3
5246,3,3,3,1092.279541,confidential,1,55,1,0,Bhirgaun,4,0,3,2,3
5246,4,4,4,1092.279541,confidential,1,55,1,0,sima kholi,4,0,4,3,4
5246,5,4,4,1092.279541,confidential,1,55,1,0,Bhirgaun,4,0,4,4,4
5246,6,5,5,1092.279541,confidential,1,55,1,0,sima kholi,4,0,5,4,6
5246,7,5,5,1092.279541,confidential,1,55,1,0,sima kholi,4,0,5,5,5
5246,8,5,5,1092.279541,confidential,1,55,1,0,thul dhunga,4,0,5,5,5
5246,9,5,5,1092.279541,confidential,1,55,1,0,Bhirgaun,4,0,5,5,5
5246,10,6,6,1092.279541,confidential,1,55,1,0,Sima kholi,4,0,6,5,6
5246,11,6,6,1092.279541,confidential,1,55,1,0,amrai khola,4,0,6,6,6
5246,12,7,7,1092.279541,confidential,1,55,1,0,sima kholi,4,0,7,5,7
5246,13,8,8,1092.279541,confidential,2,55,1,0,Simakholi,4,0,8,6,11
5246,14,10,10,1092.279541,confidential,1,55,1,0,Simakholi,4,0,10,7,13
5246,15,14,14,1092.279541,confidential,1,55,1,0,sima kholi,4,0,14,11,14
5247,1,1,1,1318.328491,confidential,2,56,1,0,lamahi,11,0,1,1,5
5247,2,2,2,1318.328491,confidential,2,56,1,0,Lamahi,11,0,2,2,3
5247,3,2,2,1318.328491,confidential,1,56,1,0,lamahi,11,0,2,2,2
5247,4,3,3,1318.328491,confidential,1,56,1,0,Ratodanda,11,0,3,3,3
5247,5,3,3,1318.328491,confidential,1,56,1,0,Lamahi,11,0,3,3,3
5247,6,3,3,1318.328491,confidential,1,56,1,0,Kamaiya Mukti,11,0,3,3,3
5247,7,3,3,1318.328491,confidential,1,56,1,0,Ratodanda,11,0,3,3,5
5247,8,4,4,1318.328491,confidential,1,56,1,0,Lamahi,11,0,4,4,4
5247,9,4,4,1318.328491,confidential,1,56,1,0,Lamahi,11,0,4,4,4
5247,10,4,4,1318.328491,confidential,1,56,1,0,satya sia tole,11,0,4,3,4
5247,11,4,4,1318.328491,confidential,1,56,1,0,Ratodanda,11,0,4,3,4
5247,12,5,5,1318.328491,confidential,1,56,1,0,Kokahi Lamahi,11,0,5,5,5
5247,13,5,5,1318.328491,confidential,2,56,1,0,Goraksa,11,0,5,5,6
5247,14,6,6,1318.328491,confidential,1,56,1,0,kolahi,11,0,6,6,6
5247,15,8,8,1318.328491,confidential,1,56,1,0,Goraksha tole,11,0,8,8,8
5248,1,2,2,1318.328491,confidential,2,56,2,0,jhingaibeijhundi,9,0,2,2,2
5248,2,2,2,1318.328491,confidential,1,56,2,0,Baghausi,9,0,2,2,3
5248,3,3,3,1318.328491,confidential,1,56,2,0,jhingai,9,0,3,2,3
5248,4,3,3,1318.328491,confidential,2,56,2,0,Baghausi,9,0,3,3,3
5248,5,3,3,1318.328491,confidential,1,56,2,0,Baghausi,9,0,3,3,3
5248,6,3,3,1318.328491,confidential,2,56,2,0,Majgai,9,0,3,2,4
5248,7,4,4,1318.328491,confidential,1,56,2,0,Jhingai,9,0,4,4,4
5248,8,4,4,1318.328491,confidential,2,56,2,0,Sundabari Baghausi,9,0,4,4,4
5248,9,4,4,1318.328491,confidential,1,56,2,0,Baghausi,9,0,4,4,5
5248,10,4,4,1318.328491,confidential,1,56,2,0,Majgain,9,0,4,4,4
5248,11,5,5,1318.328491,confidential,1,56,2,0,Jhingai,9,0,5,5,5
5248,12,5,5,1318.328491,confidential,1,56,2,0,Baghausi,9,0,5,5,5
5248,13,5,5,1318.328491,confidential,1,56,2,0,Majgai,9,0,5,5,5
5248,14,6,6,1318.328491,confidential,1,56,2,0,Baghausi,9,0,6,4,6
5248,15,8,8,1318.328491,confidential,1,56,2,0,Majgai,9,0,8,8,8
5249,1,2,2,1318.328491,confidential,1,56,2,0,Besahi Raile,6,0,2,2,2
5249,2,3,3,1318.328491,confidential,1,56,2,0,Besahi,6,0,3,3,3
5249,3,3,3,1318.328491,confidential,2,56,2,0,Prasa Tole,6,0,3,3,4
5249,4,3,3,1318.328491,confidential,1,56,2,0,Besahi Majhakhand,6,0,3,3,3
5249,5,3,3,1318.328491,confidential,2,56,2,0,Besahi Dhaureli,6,0,3,2,4
5249,6,4,4,1318.328491,confidential,1,56,2,0,Besahi,6,0,4,4,4
5249,7,4,4,1318.328491,confidential,1,56,2,0,Besahi,6,0,4,4,4
5249,8,4,4,1318.328491,confidential,1,56,2,0,Parsa Kamda,6,0,4,4,4
5249,9,5,5,1318.328491,confidential,2,56,2,0,Besahi,6,0,5,5,8
5249,10,5,5,1318.328491,confidential,1,56,2,0,Bhagawanpur,6,0,5,5,6
5249,11,5,5,1318.328491,confidential,1,56,2,0,Parsa Tole,6,0,5,4,5
5249,12,5,5,1318.328491,confidential,1,56,2,0,Besahi,6,0,5,5,8
5249,13,6,6,1318.328491,confidential,1,56,2,0,Bhagawanpur,6,0,6,5,6
5249,14,7,7,1318.328491,confidential,1,56,2,0,Parsa Tole,6,0,7,6,7
5249,15,13,13,1318.328491,confidential,1,56,2,0,Besahi,6,0,13,10,13
5250,1,1,1,1092.279541,confidential,2,56,2,0,Gabdawa,8,0,1,1,2
5250,2,2,2,1092.279541,confidential,1,56,2,0,Santipur,8,0,2,2,5
5250,3,2,2,1092.279541,confidential,1,56,2,0,Shantipur,8,0,2,2,2
5250,4,3,3,1092.279541,confidential,2,56,2,0,Gabduwa,8,0,3,2,4
5250,5,3,3,1092.279541,confidential,1,56,2,0,Gabduwa,8,0,3,3,4
5250,6,3,3,1092.279541,confidential,2,56,2,0,Gabdawa,8,0,3,2,4
5250,7,3,3,1092.279541,confidential,2,56,2,0,Shantipur,8,0,3,3,4
5250,8,4,4,1092.279541,confidential,1,56,2,0,Gabduwa,8,0,4,4,4
5250,9,4,4,1092.279541,confidential,1,56,2,0,Gabduwa,8,0,4,4,4
5250,10,4,4,1092.279541,confidential,1,56,2,0,Gabdawa,8,0,4,3,5
5250,11,5,5,1092.279541,confidential,1,56,2,0,Gabduwa,8,0,5,4,5
5250,12,5,5,1092.279541,confidential,1,56,2,0,Gabdawa,8,0,5,5,5
5250,13,5,5,1092.279541,confidential,1,56,2,0,Shantipur,8,0,5,5,5
5250,14,4,4,1092.279541,confidential,2,56,2,0,Gabduwa,8,0,4,3,7
5250,15,7,7,1092.279541,confidential,1,56,2,0,Gabduwa,8,0,7,7,7
5251,1,1,1,1092.279541,confidential,2,56,1,0,lakhan chowk,10,0,1,1,2
5251,2,2,2,1092.279541,confidential,1,56,1,0,tribhuwan park,10,0,2,2,2
5251,3,2,2,1092.279541,confidential,2,56,1,0,tribhuwan park,10,0,2,2,4
5251,4,2,2,1092.279541,confidential,2,56,1,0,tribhuvan park,10,0,2,1,3
5251,5,3,3,1092.279541,confidential,2,56,1,0,tribhuwan park,10,0,3,2,3
5251,6,3,3,1092.279541,confidential,2,56,1,0,tribhuwan park,10,0,3,3,5
5251,7,3,3,1092.279541,confidential,1,56,1,0,tribhuwan park,10,0,3,3,3
5251,8,3,3,1092.279541,confidential,2,56,1,0,tribhuwan park,10,0,3,3,4
5251,9,4,4,1092.279541,confidential,1,56,1,0,tribhuwan park,10,0,4,4,4
5251,10,4,4,1092.279541,confidential,2,56,1,0,tribhuwan park,10,0,4,4,5
5251,11,4,4,1092.279541,confidential,2,56,1,0,tribhuwan park,10,0,4,3,5
5251,12,5,5,1092.279541,confidential,2,56,1,0,tribhuwan chowk,10,0,5,4,5
5251,13,5,5,1092.279541,confidential,1,56,1,0,tribhuwan chowk,10,0,5,5,6
5251,14,5,5,1092.279541,confidential,1,56,1,0,tribhuwan park,10,0,5,4,5
5251,15,7,7,1092.279541,confidential,1,56,1,0,tribhuwan park,10,0,7,7,7
5252,1,2,2,1318.328491,confidential,1,56,1,0,Naya Basti,4,0,2,2,2
5252,2,3,3,1318.328491,confidential,2,56,1,0,Ramjanaki tole,4,0,3,2,4
5252,3,3,3,1318.328491,confidential,1,56,1,0,sarada tol,4,0,3,3,3
5252,4,3,3,1318.328491,confidential,1,56,1,0,Motipur,4,0,3,3,3
5252,5,3,3,1318.328491,confidential,1,56,1,0,Himal tole,4,0,3,3,4
5252,6,4,4,1318.328491,confidential,1,56,1,0,kharchawa,4,0,4,4,4
5252,7,4,4,1318.328491,confidential,1,56,1,0,Motipur,4,0,4,4,5
5252,8,4,4,1318.328491,confidential,1,56,1,0,saradanagar tol,4,0,4,4,4
5252,9,4,4,1318.328491,confidential,1,56,1,0,himal tol,4,0,4,4,4
5252,10,5,5,1318.328491,confidential,1,56,1,0,kharchawa,4,0,5,5,5
5252,11,5,5,1318.328491,confidential,1,56,1,0,Shardanagar,4,0,5,4,5
5252,12,5,5,1318.328491,confidential,1,56,1,0,ekata tol motipur,4,0,5,5,5
5252,13,6,6,1318.328491,confidential,1,56,1,0,Janajagriti Tole,4,0,6,6,6
5252,14,6,6,1318.328491,confidential,1,56,1,0,himal tol,4,0,6,6,6
5252,15,8,8,1318.328491,confidential,1,56,1,0,Himal Tole,4,0,8,7,8
5253,1,2,2,1108.466675,confidential,2,57,2,0,PEDARI,2,0,2,2,2
5253,2,3,3,1108.466675,confidential,1,57,2,0,BANKATAWA,2,0,3,3,3
5253,3,3,3,1108.466675,confidential,1,57,2,0,PEDARI,2,0,3,3,3
5253,4,3,3,1108.466675,confidential,1,57,2,0,PEDARI,2,0,3,3,3
5253,5,3,3,1108.466675,confidential,2,57,2,0,BANKATAWA,2,0,3,2,4
5253,6,4,4,1108.466675,confidential,1,57,2,0,Pedari,2,0,4,4,4
5253,7,4,4,1108.466675,confidential,1,57,2,0,BANKATAWA,2,0,4,4,4
5253,8,4,4,1108.466675,confidential,2,57,2,0,BANKATAWA,2,0,4,4,4
5253,9,4,4,1108.466675,confidential,1,57,2,0,PEDARI,2,0,4,4,4
5253,10,5,5,1108.466675,confidential,1,57,2,0,BANKATAWA,2,0,5,5,5
5253,11,5,5,1108.466675,confidential,1,57,2,0,BANKATAWA,2,0,5,5,5
5253,12,6,6,1108.466675,confidential,1,57,2,0,PEDARI GAUN,2,0,6,6,6
5253,13,6,6,1108.466675,confidential,1,57,2,0,PEDARI,2,0,6,4,6
5253,14,7,7,1108.466675,confidential,1,57,2,0,BANKATAWA,2,0,7,6,7
5253,15,11,11,1108.466675,confidential,1,57,2,0,PEDARI,2,0,11,10,12
5254,1,1,1,1092.279541,confidential,2,57,1,0,Siddhartha tole,24,0,1,1,1
5254,2,2,2,1092.279541,confidential,1,57,1,0,lagadahawa,24,0,2,2,2
5254,3,2,2,1092.279541,confidential,2,57,1,0,Lagadahawa,24,0,2,1,3
5254,4,3,3,1092.279541,confidential,1,57,1,0,Lagadahawa,24,0,3,3,3
5254,5,3,3,1092.279541,confidential,2,57,1,0,Lagadahawa,24,0,3,3,4
5254,6,3,3,1092.279541,confidential,1,57,1,0,Sidhartha,24,0,3,3,3
5254,7,3,3,1092.279541,confidential,1,57,1,0,Pragatinagar,24,0,3,3,3
5254,8,4,4,1092.279541,confidential,1,57,1,0,Lagadahawa,24,0,4,4,4
5254,9,4,4,1092.279541,confidential,1,57,1,0,Sidhartha Tole,24,0,4,4,4
5254,10,6,6,1092.279541,confidential,2,57,1,0,Lagdahawa,24,0,6,6,6
5254,11,5,5,1092.279541,confidential,1,57,1,0,Sidartha tole,24,0,5,4,5
5254,12,5,5,1092.279541,confidential,1,57,1,0,pragatinagar,24,0,5,5,5
5254,13,6,6,1092.279541,confidential,1,57,1,0,Lagdahawa,24,0,6,6,6
5254,14,6,6,1092.279541,confidential,1,57,1,0,Lagdahawa,24,0,6,6,6
5254,15,12,12,1092.279541,confidential,1,57,1,0,Lagadahawa,24,0,12,11,12
5255,1,1,1,1108.466675,confidential,2,57,1,0,Masuri khet,12,0,1,1,1
5255,2,2,2,1108.466675,confidential,1,57,1,0,majha gau,12,0,2,2,2
5255,3,2,2,1108.466675,confidential,2,57,1,0,nibuwa,12,0,2,2,2
5255,4,3,3,1108.466675,confidential,1,57,1,0,masuri khet,12,0,3,2,3
5255,5,3,3,1108.466675,confidential,1,57,1,0,pun mukhiya tol,12,0,3,3,3
5255,6,3,3,1108.466675,confidential,2,57,1,0,Nibuwa,12,0,3,3,4
5255,7,3,3,1108.466675,confidential,1,57,1,0,Nibuwa,12,0,3,3,3
5255,8,3,3,1108.466675,confidential,1,57,1,0,Nibuwa,12,0,3,3,3
5255,9,4,4,1108.466675,confidential,1,57,1,0,nibuwa,12,0,4,3,4
5255,10,4,4,1108.466675,confidential,2,57,1,0,Nibuwa,12,0,4,3,4
5255,11,5,5,1108.466675,confidential,1,57,1,0,Nibuwa,12,0,5,5,6
5255,12,5,5,1108.466675,confidential,2,57,1,0,punmukhiya tol,12,0,5,4,5
5255,13,6,6,1108.466675,confidential,2,57,1,0,masuri khet,12,0,6,5,6
5255,14,6,6,1108.466675,confidential,1,57,1,0,,12,0,6,6,7
5255,15,7,7,1108.466675,confidential,1,57,1,0,Nibuwa,12,0,7,6,7
5256,1,1,1,1318.328491,confidential,1,57,1,0,khajura road,1,0,1,1,1
5256,2,2,2,1318.328491,confidential,1,57,1,0,Belashpur Toll,1,0,2,2,2
5256,3,2,2,1318.328491,confidential,2,57,1,0,khajura Road,1,0,2,2,2
5256,4,2,2,1318.328491,confidential,1,57,1,0,Buspark Pachhadi,1,0,2,2,5
5256,5,3,3,1318.328491,confidential,1,57,1,0,Ji.Pra.Ka.Toll,1,0,3,2,3
5256,6,3,3,1318.328491,confidential,1,57,1,0,Shivanagar,1,0,3,3,3
5256,7,4,4,1318.328491,confidential,1,57,1,0,Khajura road Dhambojhi,1,0,4,4,4
5256,8,4,4,1318.328491,confidential,1,57,1,0,Shiva mandir tole,1,0,4,4,4
5256,9,4,4,1318.328491,confidential,1,57,1,0,SHivaparbati Marg,1,0,4,4,4
5256,10,5,5,1318.328491,confidential,1,57,1,0,Dhambojhi,1,0,5,5,5
5256,11,5,5,1318.328491,confidential,1,57,1,0,Shivnagar tole,1,0,5,5,5
5256,12,5,5,1318.328491,confidential,2,57,1,0,Buspark pachhadi,1,0,5,5,5
5256,13,6,6,1318.328491,confidential,2,57,1,0,Shivparwati Marg,1,0,6,6,7
5256,14,7,7,1318.328491,confidential,1,57,1,0,Khajura Road,1,0,7,7,9
5256,15,10,10,1318.328491,confidential,1,57,1,0,Dhambojhi,1,0,10,10,10
5257,1,2,2,1318.328491,confidential,1,57,2,0,Badhaiya,2,0,2,2,2
5257,2,2,2,1318.328491,confidential,1,57,2,0,Shivpuri,2,0,2,2,2
5257,3,3,3,1318.328491,confidential,1,57,2,0,Shivpuri,2,0,3,2,6
5257,4,4,4,1318.328491,confidential,1,57,2,0,Badhaiya,2,0,4,4,4
5257,5,4,4,1318.328491,confidential,2,57,2,0,Shivpuri,2,0,4,4,5
5257,6,4,4,1318.328491,confidential,1,57,2,0,Shivpuri,2,0,4,4,4
5257,7,5,5,1318.328491,confidential,1,57,2,0,Badhaiya,2,0,5,5,6
5257,8,5,5,1318.328491,confidential,1,57,2,0,Shivpari,2,0,5,3,5
5257,9,5,5,1318.328491,confidential,2,57,2,0,Shivpuri,2,0,5,5,5
5257,10,6,6,1318.328491,confidential,1,57,2,0,Shivpuri,2,0,6,5,6
5257,11,6,6,1318.328491,confidential,1,57,2,0,Shivpuri,2,0,6,3,6
5257,12,7,7,1318.328491,confidential,1,57,2,0,Shivpuri,2,0,7,6,7
5257,13,8,8,1318.328491,confidential,1,57,2,0,Shivpuri,2,0,8,5,8
5257,14,10,10,1318.328491,confidential,1,57,2,0,Badhaiya,2,0,10,7,11
5257,15,12,12,1318.328491,confidential,1,57,2,0,Badhaiya,2,0,12,9,12
5258,1,1,1,1318.328491,confidential,2,57,2,0,Gurudayalpur,5,0,1,1,1
5258,2,2,2,1318.328491,confidential,1,57,2,0,phattenagar,5,0,2,2,3
5258,3,2,2,1318.328491,confidential,1,57,2,0,gurudayalpur,5,0,2,2,2
5258,4,3,3,1318.328491,confidential,1,57,2,0,,5,0,3,3,4
5258,5,4,4,1318.328491,confidential,1,57,2,0,gurudayalpur,5,0,4,4,4
5258,6,3,3,1318.328491,confidential,1,57,2,0,gurudayalpur,5,0,3,3,3
5258,7,4,4,1318.328491,confidential,1,57,2,0,phattenagar,5,0,4,3,4
5258,8,4,4,1318.328491,confidential,1,57,2,0,phattenagar,5,0,4,3,5
5258,9,4,4,1318.328491,confidential,1,57,2,0,Gurudayalpur,5,0,4,3,4
5258,10,5,5,1318.328491,confidential,1,57,2,0,phattenagar,5,0,5,5,6
5258,11,5,5,1318.328491,confidential,1,57,2,0,Gurudayalpur,5,0,5,5,6
5258,12,6,6,1318.328491,confidential,1,57,2,0,Phattenagar,5,0,6,6,6
5258,13,6,6,1318.328491,confidential,1,57,2,0,Gurudayalpur,5,0,6,6,6
5258,14,7,7,1318.328491,confidential,1,57,2,0,Gurudayalpur,5,0,7,7,8
5258,15,10,10,1318.328491,confidential,1,57,2,0,Phattenagar,5,0,10,10,10
5259,1,2,2,1318.328491,confidential,1,58,2,0,Dhadhawar,1,0,2,2,8
5259,2,2,2,1318.328491,confidential,1,58,2,0,Dhadhawar,1,0,2,2,2
5259,3,3,3,1318.328491,confidential,1,58,2,0,Dhadhawar,1,0,3,3,3
5259,4,3,3,1318.328491,confidential,1,58,2,0,Dhadhawar,1,0,3,3,3
5259,5,3,3,1318.328491,confidential,2,58,2,0,Dhadhawar,1,0,3,3,4
5259,6,4,4,1318.328491,confidential,2,58,2,0,Dhadhawar,1,0,4,4,6
5259,7,4,4,1318.328491,confidential,1,58,2,0,Hausalpur,1,0,4,4,4
5259,8,4,4,1318.328491,confidential,1,58,2,0,Dhadhawar,1,0,4,3,6
5259,9,5,5,1318.328491,confidential,2,58,2,0,Dhadhawar,1,0,5,5,5
5259,10,5,5,1318.328491,confidential,1,58,2,0,Dhadhawar,1,0,5,5,5
5259,11,5,5,1318.328491,confidential,2,58,2,0,Dhadhawar,1,0,6,3,6
5259,12,6,6,1318.328491,confidential,1,58,2,0,Dhadhawar,1,0,6,6,6
5259,13,6,6,1318.328491,confidential,1,58,2,0,Dhadhawar,1,0,6,6,6
5259,14,8,8,1318.328491,confidential,1,58,2,0,Dhadhawar,1,0,8,6,8
5259,15,10,10,1318.328491,confidential,1,58,2,0,Dhadhawar,1,0,10,9,10
5260,1,2,2,1092.279541,confidential,2,58,2,0,Utartole Badarbhariya,2,0,2,2,2
5260,2,2,2,1092.279541,confidential,1,58,2,0,Sukambasitole,2,0,2,2,2
5260,3,3,3,1092.279541,confidential,2,58,2,0,Shantitole Badarbhariya,2,0,3,3,4
5260,4,3,3,1092.279541,confidential,1,58,2,0,Sukambasi Badarbhariya,2,0,3,3,3
5260,5,3,3,1092.279541,confidential,1,58,2,0,Sukambasitole,2,0,3,3,3
5260,6,4,4,1092.279541,confidential,1,58,2,0,Badarbhariya Utartole,2,0,4,4,4
5260,7,4,4,1092.279541,confidential,2,58,2,0,Dakshintole Badarbhariya,2,0,4,4,5
5260,8,5,5,1092.279541,confidential,1,58,2,0,Shantitole badarbhariya,2,0,5,4,5
5260,9,5,5,1092.279541,confidential,1,58,2,0,Utartole Badarbhariya,2,0,5,5,6
5260,10,5,5,1092.279541,confidential,1,58,2,0,Utartole Badarbhariya,2,0,5,3,5
5260,11,5,5,1092.279541,confidential,1,58,2,0,Badar bhariya dakshintole,2,0,5,4,5
5260,12,6,6,1092.279541,confidential,1,58,2,0,Utartole Badarbhariya,2,0,6,6,7
5260,13,6,6,1092.279541,confidential,1,58,2,0,Sukambasitole,2,0,6,6,6
5260,14,7,7,1092.279541,confidential,1,58,2,0,Dakshintole Badarbhariya,2,0,7,7,9
5260,15,10,10,1092.279541,confidential,1,58,2,0,Utartole badarbhariya,2,0,10,10,10
5261,1,1,1,1092.279541,confidential,2,58,1,0,gularia bazar,7,0,1,1,1
5261,2,2,2,1092.279541,confidential,1,58,1,0,Laxmi narayan tole,7,0,2,2,6
5261,3,2,2,1092.279541,confidential,1,58,1,0,Campus Tole ( Tulapur ),7,0,2,2,3
5261,4,2,2,1092.279541,confidential,1,58,1,0,Sriram janaki tole,7,0,2,2,2
5261,5,3,3,1092.279541,confidential,1,58,1,0,Tulapur Tapara,7,0,3,3,3
5261,6,3,3,1092.279541,confidential,2,58,1,0,Tapara ( Tulapur ),7,0,3,3,4
5261,7,3,3,1092.279541,confidential,1,58,1,0,Shree Ram Janaki Tole,7,0,3,2,4
5261,8,3,3,1092.279541,confidential,2,58,1,0,Ramjanaki tole,7,0,3,3,4
5261,9,4,4,1092.279541,confidential,1,58,1,0,Tapara,7,0,4,4,4
5261,10,4,4,1092.279541,confidential,1,58,1,0,Ram Janaki Tole,7,0,4,4,4
5261,11,5,5,1092.279541,confidential,1,58,1,0,3ax05 nara,7,0,5,4,5
5261,12,5,5,1092.279541,confidential,1,58,1,0,Tulapur Tapara,7,0,5,5,5
5261,13,5,5,1092.279541,confidential,2,58,1,0,Laxmi narayan tole,7,0,5,5,5
5261,14,5,5,1092.279541,confidential,2,58,1,0,Sri Ramjanaki tole,7,0,5,5,5
5261,15,6,6,1092.279541,confidential,1,58,1,0,Tapara,7,0,6,6,6
5262,1,1,1,1092.279541,confidential,1,58,1,0,Byarel toll,8,0,1,1,1
5262,2,2,2,1092.279541,confidential,1,58,1,0,Jumly toll,8,0,2,2,3
5262,3,2,2,1092.279541,confidential,1,58,1,0,Byarel toll,8,0,2,2,4
5262,4,3,3,1092.279541,confidential,2,58,1,0,Dailekhi Toll,8,0,3,3,4
5262,5,3,3,1092.279541,confidential,2,58,1,0,Byarel Toll,8,0,3,3,4
5262,6,3,3,1092.279541,confidential,2,58,1,0,Byarel Toll,8,0,3,2,4
5262,7,4,4,1092.279541,confidential,1,58,1,0,Bhaisuran Toll,8,0,4,4,4
5262,8,4,4,1092.279541,confidential,1,58,1,0,Jumli Toll,8,0,4,4,4
5262,9,4,4,1092.279541,confidential,2,58,1,0,Dailekhi  Toll,8,0,4,3,5
5262,10,4,4,1092.279541,confidential,1,58,1,0,Byarel Toll,8,0,4,4,8
5262,11,5,5,1092.279541,confidential,1,58,1,0,Guruwan Toll,8,0,5,4,5
5262,12,5,5,1092.279541,confidential,1,58,1,0,Mahatan Toll,8,0,5,5,5
5262,13,6,6,1092.279541,confidential,1,58,1,0,Haupur Dailekhi Toll,8,0,6,6,7
5262,14,6,6,1092.279541,confidential,2,58,1,0,Byarel Toll,8,0,6,6,7
5262,15,8,8,1092.279541,confidential,1,58,1,0,Byarel Toll,8,0,8,8,8
5263,1,2,2,1092.279541,confidential,2,58,1,0,Ramnagar,1,0,2,2,4
5263,2,2,2,1092.279541,confidential,2,58,1,0,Ramnagar,1,0,2,1,3
5263,3,2,2,1092.279541,confidential,2,58,1,0,Ramnagar,1,0,2,2,2
5263,4,3,3,1092.279541,confidential,1,58,1,0,Ramnagar,1,0,3,2,3
5263,5,3,3,1092.279541,confidential,1,58,1,0,Ramnagar,1,0,3,2,6
5263,6,3,3,1092.279541,confidential,2,58,1,0,Ramnagar,1,0,3,3,5
5263,7,3,3,1092.279541,confidential,1,58,1,0,Ramnagar,1,0,3,2,5
5263,8,4,4,1092.279541,confidential,1,58,1,0,Ramnagar,1,0,4,4,4
5263,9,4,4,1092.279541,confidential,1,58,1,0,Ramnagar,1,0,4,4,5
5263,10,5,5,1092.279541,confidential,1,58,1,0,Ramnagar,1,0,5,4,7
5263,11,5,5,1092.279541,confidential,1,58,1,0,Ramnagar,1,0,5,4,5
5263,12,5,5,1092.279541,confidential,1,58,1,0,Ramnagar,1,0,5,4,5
5263,13,5,5,1092.279541,confidential,1,58,1,0,Ramnagar,1,0,5,4,8
5263,14,6,6,1092.279541,confidential,1,58,1,0,Ramnagar,1,0,6,6,6
5263,15,7,7,1092.279541,confidential,2,58,1,0,Ramnagar,1,0,7,7,7
5264,1,2,2,1318.328491,confidential,2,59,1,0,gotheri,13,0,2,2,3
5264,2,2,2,1318.328491,confidential,2,59,1,0,Galati,13,0,2,2,4
5264,3,3,3,1318.328491,confidential,2,59,1,0,Gotheri,13,0,3,1,4
5264,4,3,3,1318.328491,confidential,1,59,1,0,naukoti,13,0,3,3,5
5264,5,3,3,1318.328491,confidential,1,59,1,0,garapare,13,0,3,3,5
5264,6,3,3,1318.328491,confidential,2,59,1,0,glanti,13,0,3,2,4
5264,7,4,4,1318.328491,confidential,2,59,1,0,gotheri,13,0,4,2,5
5264,8,4,4,1318.328491,confidential,2,59,1,0,naukoti,13,0,4,3,7
5264,9,4,4,1318.328491,confidential,1,59,1,0,galati,13,0,4,3,5
5264,10,4,4,1318.328491,confidential,2,59,1,0,bheral,13,0,4,4,4
5264,11,5,5,1318.328491,confidential,2,59,1,0,gotheri,13,0,5,5,6
5264,12,5,5,1318.328491,confidential,1,59,1,0,naukoti,13,0,5,4,5
5264,13,5,5,1318.328491,confidential,2,59,1,0,galanti,13,0,5,3,6
5264,14,6,6,1318.328491,confidential,1,59,1,0,himaltol,13,0,6,6,6
5264,15,7,7,1318.328491,confidential,1,59,1,0,naukoti,13,0,7,7,7
5265,1,1,1,1318.328491,confidential,1,59,2,0,mainchuli,3,0,1,1,6
5265,2,2,2,1318.328491,confidential,2,59,2,0,dharapani,3,0,2,2,2
5265,3,2,2,1318.328491,confidential,1,59,2,0,debidanda,3,0,2,2,2
5265,4,2,2,1318.328491,confidential,1,59,2,0,mainchuli,3,0,2,2,4
5265,5,3,3,1318.328491,confidential,1,59,2,0,maghgau,3,0,3,3,3
5265,6,3,3,1318.328491,confidential,1,59,2,0,dharapani,3,0,3,2,3
5265,7,3,3,1318.328491,confidential,1,59,2,0,timurkot,3,0,3,3,3
5265,8,4,4,1318.328491,confidential,1,59,2,0,majhgau,3,0,4,3,5
5265,9,4,4,1318.328491,confidential,1,59,2,0,devidada,3,0,4,4,6
5265,10,4,4,1318.328491,confidential,1,59,2,0,mainchuli,3,0,4,3,4
5265,11,5,5,1318.328491,confidential,1,59,2,0,jugepani,3,0,5,4,6
5265,12,5,5,1318.328491,confidential,1,59,2,0,dharapani,3,0,5,5,5
5265,13,5,5,1318.328491,confidential,1,59,2,0,mainchuli,3,0,5,5,5
5265,14,6,6,1318.328491,confidential,1,59,2,0,dharapani,3,0,6,4,6
5265,15,7,7,1318.328491,confidential,1,59,2,0,khaniyabari,3,0,7,5,8
5266,1,1,1,1092.279541,confidential,1,59,2,0,Kootta,4,0,1,1,1
5266,2,2,2,1092.279541,confidential,2,59,2,0,sajhghat,4,0,2,2,2
5266,3,3,3,1092.279541,confidential,2,59,2,0,Sajhghat,4,0,3,3,5
5266,4,3,3,1092.279541,confidential,2,59,2,0,Sajhghat,4,0,3,2,3
5266,5,3,3,1092.279541,confidential,1,59,2,0,Kootta,4,0,3,3,3
5266,6,4,4,1092.279541,confidential,1,59,2,0,Sajhghat,4,0,4,4,4
