hhid,code,consumed,source,Category,province,residence_type
YKVl-s7rT-wigf-xsZE,5032,yes,gifted,Fish,Harare,Rural
YKVl-s7rT-wigf-xsZE,5121,yes,gifted,Fish,Harare,Rural
YKVl-s7rT-wigf-xsZE,5122,yes,gifted,Fish,Harare,Rural
WGvw-mqgY-0SGH-nU5f,101,yes,gifted,Cereals,Midlands,Rural
WGvw-mqgY-0SGH-nU5f,103,yes,gifted,Cereals,Midlands,Rural
WGvw-mqgY-0SGH-nU5f,104,yes,ownproduced,Cereals,Midlands,Rural
WGvw-mqgY-0SGH-nU5f,107,yes,purchased,Cereals,Midlands,Rural
WGvw-mqgY-0SGH-nU5f,108,yes,purchased,Cereals,Midlands,Rural
WGvw-mqgY-0SGH-nU5f,110,yes,ownproduced,Cereals,Midlands,Rural
WGvw-mqgY-0SGH-nU5f,117,yes,gifted,Cereals,Midlands,Rural
WGvw-mqgY-0SGH-nU5f,202,yes,gifted,Roots & tubers,Midlands,Rural
WGvw-mqgY-0SGH-nU5f,205,yes,purchased,Roots & tubers,Midlands,Rural
WGvw-mqgY-0SGH-nU5f,308,yes,purchased,Legumes & nuts,Midlands,Rural
WGvw-mqgY-0SGH-nU5f,310,yes,gifted,Legumes & nuts,Midlands,Rural
WGvw-mqgY-0SGH-nU5f,312,yes,ownproduced,Legumes & nuts,Midlands,Rural
WGvw-mqgY-0SGH-nU5f,313,yes,gifted,Legumes & nuts,Midlands,Rural
WGvw-mqgY-0SGH-nU5f,401,yes,gifted,Vegetables,Midlands,Rural
WGvw-mqgY-0SGH-nU5f,402,yes,gifted,Vegetables,Midlands,Rural
WGvw-mqgY-0SGH-nU5f,406,yes,purchased,Vegetables,Midlands,Rural
WGvw-mqgY-0SGH-nU5f,409,yes,gifted,Vegetables,Midlands,Rural
WGvw-mqgY-0SGH-nU5f,410,yes,ownproduced,Vegetables,Midlands,Rural
WGvw-mqgY-0SGH-nU5f,412,yes,gifted,Vegetables,Midlands,Rural
WGvw-mqgY-0SGH-nU5f,501,yes,purchased,Eggs,Midlands,Rural
WGvw-mqgY-0SGH-nU5f,504,yes,purchased,Meat,Midlands,Rural
WGvw-mqgY-0SGH-nU5f,507,yes,gifted,Meat,Midlands,Rural
WGvw-mqgY-0SGH-nU5f,509,yes,gifted,Meat,Midlands,Rural
WGvw-mqgY-0SGH-nU5f,510,yes,gifted,Meat,Midlands,Rural
WGvw-mqgY-0SGH-nU5f,512,yes,purchased,Fish,Midlands,Rural
WGvw-mqgY-0SGH-nU5f,601,yes,gifted,Fruits,Midlands,Rural
WGvw-mqgY-0SGH-nU5f,604,yes,purchased,Fruits,Midlands,Rural
WGvw-mqgY-0SGH-nU5f,606,yes,purchased,Fruits,Midlands,Rural
WGvw-mqgY-0SGH-nU5f,608,yes,ownproduced,Fruits,Midlands,Rural
WGvw-mqgY-0SGH-nU5f,609,yes,ownproduced,Fruits,Midlands,Rural
WGvw-mqgY-0SGH-nU5f,610,yes,gifted,Fruits,Midlands,Rural
WGvw-mqgY-0SGH-nU5f,701,yes,gifted,Milk & milk products,Midlands,Rural
WGvw-mqgY-0SGH-nU5f,703,yes,purchased,Fats & oils,Midlands,Rural
WGvw-mqgY-0SGH-nU5f,704,yes,gifted,Fats & oils,Midlands,Rural
WGvw-mqgY-0SGH-nU5f,705,yes,ownproduced,Milk & milk products,Midlands,Rural
WGvw-mqgY-0SGH-nU5f,706,yes,gifted,Milk & milk products,Midlands,Rural
WGvw-mqgY-0SGH-nU5f,707,yes,ownproduced,Milk & milk products,Midlands,Rural
WGvw-mqgY-0SGH-nU5f,708,yes,gifted,Milk & milk products,Midlands,Rural
WGvw-mqgY-0SGH-nU5f,709,yes,purchased,Milk & milk products,Midlands,Rural
WGvw-mqgY-0SGH-nU5f,801,yes,ownproduced,Sugary foods/beverages,Midlands,Rural
WGvw-mqgY-0SGH-nU5f,804,yes,ownproduced,Sugary foods/beverages,Midlands,Rural
WGvw-mqgY-0SGH-nU5f,810,yes,ownproduced,Miscellaneous,Midlands,Rural
WGvw-mqgY-0SGH-nU5f,817,yes,gifted,Sugary foods/beverages,Midlands,Rural
WGvw-mqgY-0SGH-nU5f,822,yes,purchased,Roots & tubers,Midlands,Rural
WGvw-mqgY-0SGH-nU5f,825,yes,gifted,Meat,Midlands,Rural
WGvw-mqgY-0SGH-nU5f,827,yes,ownproduced,Cereals,Midlands,Rural
WGvw-mqgY-0SGH-nU5f,829,yes,ownproduced,Cereals,Midlands,Rural
WGvw-mqgY-0SGH-nU5f,832,yes,gifted,Roots & tubers,Midlands,Rural
WGvw-mqgY-0SGH-nU5f,833,yes,gifted,Legumes & nuts,Midlands,Rural
WGvw-mqgY-0SGH-nU5f,835,yes,purchased,Cereals,Midlands,Rural
WGvw-mqgY-0SGH-nU5f,837,yes,purchased,Legumes & nuts,Midlands,Rural
WGvw-mqgY-0SGH-nU5f,902,yes,ownproduced,Miscellaneous,Midlands,Rural
WGvw-mqgY-0SGH-nU5f,903,yes,ownproduced,Miscellaneous,Midlands,Rural
WGvw-mqgY-0SGH-nU5f,904,yes,purchased,Sugary foods/beverages,Midlands,Rural
WGvw-mqgY-0SGH-nU5f,906,yes,ownproduced,Sugary foods/beverages,Midlands,Rural
WGvw-mqgY-0SGH-nU5f,907,yes,purchased,Sugary foods/beverages,Midlands,Rural
WGvw-mqgY-0SGH-nU5f,908,yes,purchased,Miscellaneous,Midlands,Rural
WGvw-mqgY-0SGH-nU5f,913,yes,gifted,Miscellaneous,Midlands,Rural
WGvw-mqgY-0SGH-nU5f,914,yes,gifted,Miscellaneous,Midlands,Rural
WGvw-mqgY-0SGH-nU5f,5023,yes,purchased,Fish,Midlands,Rural
WGvw-mqgY-0SGH-nU5f,5032,yes,purchased,Fish,Midlands,Rural
WGvw-mqgY-0SGH-nU5f,5121,yes,gifted,Fish,Midlands,Rural
WGvw-mqgY-0SGH-nU5f,5123,yes,purchased,Fish,Midlands,Rural
jKSn-yubB-TLJ8-q8LP,101,yes,gifted,Cereals,Mashonaland East,Rural
jKSn-yubB-TLJ8-q8LP,102,yes,gifted,Cereals,Mashonaland East,Rural
jKSn-yubB-TLJ8-q8LP,110,yes,purchased,Cereals,Mashonaland East,Rural
jKSn-yubB-TLJ8-q8LP,111,yes,ownproduced,Cereals,Mashonaland East,Rural
jKSn-yubB-TLJ8-q8LP,112,yes,ownproduced,Cereals,Mashonaland East,Rural
jKSn-yubB-TLJ8-q8LP,113,yes,gifted,Cereals,Mashonaland East,Rural
jKSn-yubB-TLJ8-q8LP,114,yes,ownproduced,Cereals,Mashonaland East,Rural
jKSn-yubB-TLJ8-q8LP,115,yes,gifted,Cereals,Mashonaland East,Rural
jKSn-yubB-TLJ8-q8LP,202,yes,gifted,Roots & tubers,Mashonaland East,Rural
jKSn-yubB-TLJ8-q8LP,204,yes,purchased,Roots & tubers,Mashonaland East,Rural
jKSn-yubB-TLJ8-q8LP,205,yes,ownproduced,Roots & tubers,Mashonaland East,Rural
jKSn-yubB-TLJ8-q8LP,207,yes,purchased,Roots & tubers,Mashonaland East,Rural
jKSn-yubB-TLJ8-q8LP,208,yes,gifted,Roots & tubers,Mashonaland East,Rural
jKSn-yubB-TLJ8-q8LP,209,yes,purchased,Roots & tubers,Mashonaland East,Rural
jKSn-yubB-TLJ8-q8LP,306,yes,gifted,Legumes & nuts,Mashonaland East,Rural
jKSn-yubB-TLJ8-q8LP,307,yes,ownproduced,Legumes & nuts,Mashonaland East,Rural
jKSn-yubB-TLJ8-q8LP,308,yes,purchased,Legumes & nuts,Mashonaland East,Rural
jKSn-yubB-TLJ8-q8LP,310,yes,purchased,Legumes & nuts,Mashonaland East,Rural
jKSn-yubB-TLJ8-q8LP,311,yes,ownproduced,Legumes & nuts,Mashonaland East,Rural
jKSn-yubB-TLJ8-q8LP,313,yes,ownproduced,Legumes & nuts,Mashonaland East,Rural
jKSn-yubB-TLJ8-q8LP,401,yes,gifted,Vegetables,Mashonaland East,Rural
jKSn-yubB-TLJ8-q8LP,402,yes,purchased,Vegetables,Mashonaland East,Rural
jKSn-yubB-TLJ8-q8LP,407,yes,ownproduced,Vegetables,Mashonaland East,Rural
jKSn-yubB-TLJ8-q8LP,409,yes,purchased,Vegetables,Mashonaland East,Rural
jKSn-yubB-TLJ8-q8LP,414,yes,gifted,Vegetables,Mashonaland East,Rural
jKSn-yubB-TLJ8-q8LP,505,yes,purchased,Meat,Mashonaland East,Rural
jKSn-yubB-TLJ8-q8LP,506,yes,ownproduced,Meat,Mashonaland East,Rural
jKSn-yubB-TLJ8-q8LP,507,yes,gifted,Meat,Mashonaland East,Rural
jKSn-yubB-TLJ8-q8LP,510,yes,gifted,Meat,Mashonaland East,Rural
jKSn-yubB-TLJ8-q8LP,511,yes,gifted,Meat,Mashonaland East,Rural
jKSn-yubB-TLJ8-q8LP,512,yes,ownproduced,Fish,Mashonaland East,Rural
jKSn-yubB-TLJ8-q8LP,515,yes,purchased,Meat,Mashonaland East,Rural
jKSn-yubB-TLJ8-q8LP,522,yes,ownproduced,Meat,Mashonaland East,Rural
jKSn-yubB-TLJ8-q8LP,601,yes,purchased,Fruits,Mashonaland East,Rural
jKSn-yubB-TLJ8-q8LP,602,yes,purchased,Fruits,Mashonaland East,Rural
jKSn-yubB-TLJ8-q8LP,604,yes,ownproduced,Fruits,Mashonaland East,Rural
jKSn-yubB-TLJ8-q8LP,606,yes,purchased,Fruits,Mashonaland East,Rural
jKSn-yubB-TLJ8-q8LP,610,yes,gifted,Fruits,Mashonaland East,Rural
jKSn-yubB-TLJ8-q8LP,702,yes,ownproduced,Milk & milk products,Mashonaland East,Rural
jKSn-yubB-TLJ8-q8LP,703,yes,ownproduced,Fats & oils,Mashonaland East,Rural
jKSn-yubB-TLJ8-q8LP,802,yes,gifted,Miscellaneous,Mashonaland East,Rural
jKSn-yubB-TLJ8-q8LP,803,yes,ownproduced,Fats & oils,Mashonaland East,Rural
jKSn-yubB-TLJ8-q8LP,804,yes,ownproduced,Sugary foods/beverages,Mashonaland East,Rural
jKSn-yubB-TLJ8-q8LP,813,yes,purchased,Miscellaneous,Mashonaland East,Rural
jKSn-yubB-TLJ8-q8LP,814,yes,purchased,Miscellaneous,Mashonaland East,Rural
jKSn-yubB-TLJ8-q8LP,815,yes,gifted,Miscellaneous,Mashonaland East,Rural
jKSn-yubB-TLJ8-q8LP,816,yes,purchased,Sugary foods/beverages,Mashonaland East,Rural
jKSn-yubB-TLJ8-q8LP,817,yes,gifted,Sugary foods/beverages,Mashonaland East,Rural
jKSn-yubB-TLJ8-q8LP,820,yes,purchased,Cereals,Mashonaland East,Rural
jKSn-yubB-TLJ8-q8LP,821,yes,gifted,Roots & tubers,Mashonaland East,Rural
jKSn-yubB-TLJ8-q8LP,822,yes,ownproduced,Roots & tubers,Mashonaland East,Rural
jKSn-yubB-TLJ8-q8LP,823,yes,purchased,Eggs,Mashonaland East,Rural
jKSn-yubB-TLJ8-q8LP,824,yes,ownproduced,Meat,Mashonaland East,Rural
jKSn-yubB-TLJ8-q8LP,828,yes,purchased,Cereals,Mashonaland East,Rural
jKSn-yubB-TLJ8-q8LP,830,yes,ownproduced,Cereals,Mashonaland East,Rural
jKSn-yubB-TLJ8-q8LP,833,yes,ownproduced,Legumes & nuts,Mashonaland East,Rural
jKSn-yubB-TLJ8-q8LP,836,yes,gifted,Cereals,Mashonaland East,Rural
jKSn-yubB-TLJ8-q8LP,838,yes,gifted,Roots & tubers,Mashonaland East,Rural
jKSn-yubB-TLJ8-q8LP,901,yes,gifted,Miscellaneous,Mashonaland East,Rural
jKSn-yubB-TLJ8-q8LP,904,yes,gifted,Sugary foods/beverages,Mashonaland East,Rural
jKSn-yubB-TLJ8-q8LP,907,yes,ownproduced,Sugary foods/beverages,Mashonaland East,Rural
jKSn-yubB-TLJ8-q8LP,909,yes,ownproduced,Miscellaneous,Mashonaland East,Rural
jKSn-yubB-TLJ8-q8LP,911,yes,purchased,Miscellaneous,Mashonaland East,Rural
jKSn-yubB-TLJ8-q8LP,913,yes,ownproduced,Miscellaneous,Mashonaland East,Rural
jKSn-yubB-TLJ8-q8LP,5021,yes,gifted,Fish,Mashonaland East,Rural
jKSn-yubB-TLJ8-q8LP,5022,yes,gifted,Fish,Mashonaland East,Rural
jKSn-yubB-TLJ8-q8LP,5033,yes,purchased,Fish,Mashonaland East,Rural
EqXi-qrtN-Yi9G-3eM1,101,yes,purchased,Cereals,Matabeleland North,Urban
EqXi-qrtN-Yi9G-3eM1,103,yes,gifted,Cereals,Matabeleland North,Urban
EqXi-qrtN-Yi9G-3eM1,105,yes,ownproduced,Cereals,Matabeleland North,Urban
EqXi-qrtN-Yi9G-3eM1,106,yes,gifted,Cereals,Matabeleland North,Urban
EqXi-qrtN-Yi9G-3eM1,107,yes,purchased,Cereals,Matabeleland North,Urban
EqXi-qrtN-Yi9G-3eM1,110,yes,ownproduced,Cereals,Matabeleland North,Urban
EqXi-qrtN-Yi9G-3eM1,111,yes,ownproduced,Cereals,Matabeleland North,Urban
EqXi-qrtN-Yi9G-3eM1,114,yes,ownproduced,Cereals,Matabeleland North,Urban
EqXi-qrtN-Yi9G-3eM1,115,yes,gifted,Cereals,Matabeleland North,Urban
EqXi-qrtN-Yi9G-3eM1,117,yes,gifted,Cereals,Matabeleland North,Urban
EqXi-qrtN-Yi9G-3eM1,118,yes,gifted,Cereals,Matabeleland North,Urban
EqXi-qrtN-Yi9G-3eM1,202,yes,purchased,Roots & tubers,Matabeleland North,Urban
EqXi-qrtN-Yi9G-3eM1,204,yes,purchased,Roots & tubers,Matabeleland North,Urban
EqXi-qrtN-Yi9G-3eM1,206,yes,ownproduced,Roots & tubers,Matabeleland North,Urban
EqXi-qrtN-Yi9G-3eM1,207,yes,purchased,Roots & tubers,Matabeleland North,Urban
EqXi-qrtN-Yi9G-3eM1,208,yes,purchased,Roots & tubers,Matabeleland North,Urban
EqXi-qrtN-Yi9G-3eM1,301,yes,purchased,Legumes & nuts,Matabeleland North,Urban
EqXi-qrtN-Yi9G-3eM1,302,yes,ownproduced,Legumes & nuts,Matabeleland North,Urban
EqXi-qrtN-Yi9G-3eM1,305,yes,gifted,Legumes & nuts,Matabeleland North,Urban
EqXi-qrtN-Yi9G-3eM1,306,yes,ownproduced,Legumes & nuts,Matabeleland North,Urban
EqXi-qrtN-Yi9G-3eM1,308,yes,ownproduced,Legumes & nuts,Matabeleland North,Urban
EqXi-qrtN-Yi9G-3eM1,309,yes,ownproduced,Legumes & nuts,Matabeleland North,Urban
EqXi-qrtN-Yi9G-3eM1,402,yes,ownproduced,Vegetables,Matabeleland North,Urban
EqXi-qrtN-Yi9G-3eM1,403,yes,gifted,Vegetables,Matabeleland North,Urban
EqXi-qrtN-Yi9G-3eM1,404,yes,gifted,Vegetables,Matabeleland North,Urban
EqXi-qrtN-Yi9G-3eM1,405,yes,ownproduced,Vegetables,Matabeleland North,Urban
EqXi-qrtN-Yi9G-3eM1,408,yes,purchased,Vegetables,Matabeleland North,Urban
EqXi-qrtN-Yi9G-3eM1,411,yes,ownproduced,Vegetables,Matabeleland North,Urban
EqXi-qrtN-Yi9G-3eM1,412,yes,ownproduced,Vegetables,Matabeleland North,Urban
EqXi-qrtN-Yi9G-3eM1,413,yes,gifted,Vegetables,Matabeleland North,Urban
EqXi-qrtN-Yi9G-3eM1,414,yes,purchased,Vegetables,Matabeleland North,Urban
EqXi-qrtN-Yi9G-3eM1,501,yes,ownproduced,Eggs,Matabeleland North,Urban
EqXi-qrtN-Yi9G-3eM1,504,yes,purchased,Meat,Matabeleland North,Urban
EqXi-qrtN-Yi9G-3eM1,505,yes,gifted,Meat,Matabeleland North,Urban
EqXi-qrtN-Yi9G-3eM1,509,yes,gifted,Meat,Matabeleland North,Urban
EqXi-qrtN-Yi9G-3eM1,510,yes,gifted,Meat,Matabeleland North,Urban
EqXi-qrtN-Yi9G-3eM1,511,yes,ownproduced,Meat,Matabeleland North,Urban
EqXi-qrtN-Yi9G-3eM1,515,yes,purchased,Meat,Matabeleland North,Urban
EqXi-qrtN-Yi9G-3eM1,522,yes,purchased,Meat,Matabeleland North,Urban
EqXi-qrtN-Yi9G-3eM1,601,yes,ownproduced,Fruits,Matabeleland North,Urban
EqXi-qrtN-Yi9G-3eM1,602,yes,purchased,Fruits,Matabeleland North,Urban
EqXi-qrtN-Yi9G-3eM1,606,yes,ownproduced,Fruits,Matabeleland North,Urban
EqXi-qrtN-Yi9G-3eM1,607,yes,gifted,Fruits,Matabeleland North,Urban
EqXi-qrtN-Yi9G-3eM1,608,yes,ownproduced,Fruits,Matabeleland North,Urban
EqXi-qrtN-Yi9G-3eM1,701,yes,gifted,Milk & milk products,Matabeleland North,Urban
EqXi-qrtN-Yi9G-3eM1,704,yes,gifted,Fats & oils,Matabeleland North,Urban
EqXi-qrtN-Yi9G-3eM1,706,yes,gifted,Milk & milk products,Matabeleland North,Urban
EqXi-qrtN-Yi9G-3eM1,708,yes,gifted,Milk & milk products,Matabeleland North,Urban
EqXi-qrtN-Yi9G-3eM1,801,yes,purchased,Sugary foods/beverages,Matabeleland North,Urban
EqXi-qrtN-Yi9G-3eM1,803,yes,gifted,Fats & oils,Matabeleland North,Urban
EqXi-qrtN-Yi9G-3eM1,810,yes,gifted,Miscellaneous,Matabeleland North,Urban
EqXi-qrtN-Yi9G-3eM1,811,yes,purchased,Miscellaneous,Matabeleland North,Urban
EqXi-qrtN-Yi9G-3eM1,812,yes,ownproduced,Miscellaneous,Matabeleland North,Urban
EqXi-qrtN-Yi9G-3eM1,817,yes,gifted,Sugary foods/beverages,Matabeleland North,Urban
EqXi-qrtN-Yi9G-3eM1,818,yes,gifted,Miscellaneous,Matabeleland North,Urban
EqXi-qrtN-Yi9G-3eM1,820,yes,purchased,Cereals,Matabeleland North,Urban
EqXi-qrtN-Yi9G-3eM1,824,yes,ownproduced,Meat,Matabeleland North,Urban
EqXi-qrtN-Yi9G-3eM1,826,yes,ownproduced,Fish,Matabeleland North,Urban
EqXi-qrtN-Yi9G-3eM1,827,yes,ownproduced,Cereals,Matabeleland North,Urban
EqXi-qrtN-Yi9G-3eM1,828,yes,ownproduced,Cereals,Matabeleland North,Urban
EqXi-qrtN-Yi9G-3eM1,831,yes,gifted,Roots & tubers,Matabeleland North,Urban
EqXi-qrtN-Yi9G-3eM1,832,yes,gifted,Roots & tubers,Matabeleland North,Urban
EqXi-qrtN-Yi9G-3eM1,837,yes,gifted,Legumes & nuts,Matabeleland North,Urban
EqXi-qrtN-Yi9G-3eM1,902,yes,purchased,Miscellaneous,Matabeleland North,Urban
EqXi-qrtN-Yi9G-3eM1,903,yes,purchased,Miscellaneous,Matabeleland North,Urban
EqXi-qrtN-Yi9G-3eM1,904,yes,purchased,Sugary foods/beverages,Matabeleland North,Urban
EqXi-qrtN-Yi9G-3eM1,905,yes,gifted,Fruits,Matabeleland North,Urban
EqXi-qrtN-Yi9G-3eM1,906,yes,ownproduced,Sugary foods/beverages,Matabeleland North,Urban
EqXi-qrtN-Yi9G-3eM1,907,yes,ownproduced,Sugary foods/beverages,Matabeleland North,Urban
EqXi-qrtN-Yi9G-3eM1,910,yes,purchased,Cereals,Matabeleland North,Urban
EqXi-qrtN-Yi9G-3eM1,912,yes,ownproduced,Cereals,Matabeleland North,Urban
EqXi-qrtN-Yi9G-3eM1,916,yes,purchased,Miscellaneous,Matabeleland North,Urban
EqXi-qrtN-Yi9G-3eM1,5021,yes,gifted,Fish,Matabeleland North,Urban
EqXi-qrtN-Yi9G-3eM1,5023,yes,ownproduced,Fish,Matabeleland North,Urban
EqXi-qrtN-Yi9G-3eM1,5121,yes,gifted,Fish,Matabeleland North,Urban
EqXi-qrtN-Yi9G-3eM1,5122,yes,purchased,Fish,Matabeleland North,Urban
EqXi-qrtN-Yi9G-3eM1,5123,yes,ownproduced,Fish,Matabeleland North,Urban
GIGf-wrJJ-2bil-exUW,105,yes,ownproduced,Cereals,Matabeleland North,Rural
GIGf-wrJJ-2bil-exUW,109,yes,gifted,Cereals,Matabeleland North,Rural
GIGf-wrJJ-2bil-exUW,115,yes,ownproduced,Cereals,Matabeleland North,Rural
GIGf-wrJJ-2bil-exUW,118,yes,ownproduced,Cereals,Matabeleland North,Rural
GIGf-wrJJ-2bil-exUW,203,yes,purchased,Roots & tubers,Matabeleland North,Rural
GIGf-wrJJ-2bil-exUW,204,yes,gifted,Roots & tubers,Matabeleland North,Rural
GIGf-wrJJ-2bil-exUW,205,yes,purchased,Roots & tubers,Matabeleland North,Rural
GIGf-wrJJ-2bil-exUW,206,yes,gifted,Roots & tubers,Matabeleland North,Rural
GIGf-wrJJ-2bil-exUW,209,yes,ownproduced,Roots & tubers,Matabeleland North,Rural
GIGf-wrJJ-2bil-exUW,302,yes,ownproduced,Legumes & nuts,Matabeleland North,Rural
GIGf-wrJJ-2bil-exUW,305,yes,ownproduced,Legumes & nuts,Matabeleland North,Rural
GIGf-wrJJ-2bil-exUW,308,yes,gifted,Legumes & nuts,Matabeleland North,Rural
GIGf-wrJJ-2bil-exUW,310,yes,ownproduced,Legumes & nuts,Matabeleland North,Rural
GIGf-wrJJ-2bil-exUW,313,yes,purchased,Legumes & nuts,Matabeleland North,Rural
GIGf-wrJJ-2bil-exUW,401,yes,ownproduced,Vegetables,Matabeleland North,Rural
GIGf-wrJJ-2bil-exUW,403,yes,gifted,Vegetables,Matabeleland North,Rural
GIGf-wrJJ-2bil-exUW,406,yes,ownproduced,Vegetables,Matabeleland North,Rural
GIGf-wrJJ-2bil-exUW,408,yes,ownproduced,Vegetables,Matabeleland North,Rural
GIGf-wrJJ-2bil-exUW,410,yes,gifted,Vegetables,Matabeleland North,Rural
GIGf-wrJJ-2bil-exUW,411,yes,purchased,Vegetables,Matabeleland North,Rural
GIGf-wrJJ-2bil-exUW,413,yes,ownproduced,Vegetables,Matabeleland North,Rural
GIGf-wrJJ-2bil-exUW,501,yes,purchased,Eggs,Matabeleland North,Rural
GIGf-wrJJ-2bil-exUW,507,yes,gifted,Meat,Matabeleland North,Rural
GIGf-wrJJ-2bil-exUW,508,yes,purchased,Meat,Matabeleland North,Rural
GIGf-wrJJ-2bil-exUW,510,yes,purchased,Meat,Matabeleland North,Rural
GIGf-wrJJ-2bil-exUW,511,yes,ownproduced,Meat,Matabeleland North,Rural
GIGf-wrJJ-2bil-exUW,512,yes,gifted,Fish,Matabeleland North,Rural
GIGf-wrJJ-2bil-exUW,522,yes,purchased,Meat,Matabeleland North,Rural
GIGf-wrJJ-2bil-exUW,601,yes,gifted,Fruits,Matabeleland North,Rural
GIGf-wrJJ-2bil-exUW,602,yes,ownproduced,Fruits,Matabeleland North,Rural
GIGf-wrJJ-2bil-exUW,604,yes,ownproduced,Fruits,Matabeleland North,Rural
GIGf-wrJJ-2bil-exUW,607,yes,gifted,Fruits,Matabeleland North,Rural
GIGf-wrJJ-2bil-exUW,608,yes,gifted,Fruits,Matabeleland North,Rural
GIGf-wrJJ-2bil-exUW,703,yes,ownproduced,Fats & oils,Matabeleland North,Rural
GIGf-wrJJ-2bil-exUW,704,yes,purchased,Fats & oils,Matabeleland North,Rural
GIGf-wrJJ-2bil-exUW,708,yes,purchased,Milk & milk products,Matabeleland North,Rural
GIGf-wrJJ-2bil-exUW,802,yes,ownproduced,Miscellaneous,Matabeleland North,Rural
GIGf-wrJJ-2bil-exUW,810,yes,ownproduced,Miscellaneous,Matabeleland North,Rural
GIGf-wrJJ-2bil-exUW,813,yes,gifted,Miscellaneous,Matabeleland North,Rural
GIGf-wrJJ-2bil-exUW,816,yes,gifted,Sugary foods/beverages,Matabeleland North,Rural
GIGf-wrJJ-2bil-exUW,817,yes,gifted,Sugary foods/beverages,Matabeleland North,Rural
GIGf-wrJJ-2bil-exUW,818,yes,gifted,Miscellaneous,Matabeleland North,Rural
GIGf-wrJJ-2bil-exUW,821,yes,ownproduced,Roots & tubers,Matabeleland North,Rural
GIGf-wrJJ-2bil-exUW,822,yes,gifted,Roots & tubers,Matabeleland North,Rural
GIGf-wrJJ-2bil-exUW,823,yes,purchased,Eggs,Matabeleland North,Rural
GIGf-wrJJ-2bil-exUW,825,yes,ownproduced,Meat,Matabeleland North,Rural
GIGf-wrJJ-2bil-exUW,827,yes,ownproduced,Cereals,Matabeleland North,Rural
GIGf-wrJJ-2bil-exUW,828,yes,purchased,Cereals,Matabeleland North,Rural
GIGf-wrJJ-2bil-exUW,829,yes,ownproduced,Cereals,Matabeleland North,Rural
GIGf-wrJJ-2bil-exUW,831,yes,gifted,Roots & tubers,Matabeleland North,Rural
GIGf-wrJJ-2bil-exUW,833,yes,ownproduced,Legumes & nuts,Matabeleland North,Rural
GIGf-wrJJ-2bil-exUW,835,yes,gifted,Cereals,Matabeleland North,Rural
GIGf-wrJJ-2bil-exUW,838,yes,purchased,Roots & tubers,Matabeleland North,Rural
GIGf-wrJJ-2bil-exUW,904,yes,gifted,Sugary foods/beverages,Matabeleland North,Rural
GIGf-wrJJ-2bil-exUW,906,yes,ownproduced,Sugary foods/beverages,Matabeleland North,Rural
GIGf-wrJJ-2bil-exUW,910,yes,gifted,Cereals,Matabeleland North,Rural
GIGf-wrJJ-2bil-exUW,913,yes,purchased,Miscellaneous,Matabeleland North,Rural
GIGf-wrJJ-2bil-exUW,914,yes,purchased,Miscellaneous,Matabeleland North,Rural
GIGf-wrJJ-2bil-exUW,915,yes,purchased,Miscellaneous,Matabeleland North,Rural
GIGf-wrJJ-2bil-exUW,5021,yes,purchased,Fish,Matabeleland North,Rural
GIGf-wrJJ-2bil-exUW,5031,yes,gifted,Fish,Matabeleland North,Rural
GIGf-wrJJ-2bil-exUW,5032,yes,gifted,Fish,Matabeleland North,Rural
GIGf-wrJJ-2bil-exUW,5033,yes,purchased,Fish,Matabeleland North,Rural
GIGf-wrJJ-2bil-exUW,5122,yes,gifted,Fish,Matabeleland North,Rural
fd7Q-2xjb-6360-ufq6,102,yes,ownproduced,Cereals,Manicaland,Rural
fd7Q-2xjb-6360-ufq6,104,yes,purchased,Cereals,Manicaland,Rural
fd7Q-2xjb-6360-ufq6,106,yes,ownproduced,Cereals,Manicaland,Rural
fd7Q-2xjb-6360-ufq6,107,yes,ownproduced,Cereals,Manicaland,Rural
fd7Q-2xjb-6360-ufq6,108,yes,ownproduced,Cereals,Manicaland,Rural
fd7Q-2xjb-6360-ufq6,111,yes,gifted,Cereals,Manicaland,Rural
fd7Q-2xjb-6360-ufq6,112,yes,ownproduced,Cereals,Manicaland,Rural
fd7Q-2xjb-6360-ufq6,114,yes,purchased,Cereals,Manicaland,Rural
fd7Q-2xjb-6360-ufq6,117,yes,purchased,Cereals,Manicaland,Rural
fd7Q-2xjb-6360-ufq6,118,yes,ownproduced,Cereals,Manicaland,Rural
fd7Q-2xjb-6360-ufq6,201,yes,ownproduced,Roots & tubers,Manicaland,Rural
fd7Q-2xjb-6360-ufq6,203,yes,ownproduced,Roots & tubers,Manicaland,Rural
fd7Q-2xjb-6360-ufq6,204,yes,purchased,Roots & tubers,Manicaland,Rural
fd7Q-2xjb-6360-ufq6,205,yes,ownproduced,Roots & tubers,Manicaland,Rural
fd7Q-2xjb-6360-ufq6,206,yes,purchased,Roots & tubers,Manicaland,Rural
fd7Q-2xjb-6360-ufq6,209,yes,purchased,Roots & tubers,Manicaland,Rural
fd7Q-2xjb-6360-ufq6,307,yes,gifted,Legumes & nuts,Manicaland,Rural
fd7Q-2xjb-6360-ufq6,309,yes,ownproduced,Legumes & nuts,Manicaland,Rural
fd7Q-2xjb-6360-ufq6,310,yes,ownproduced,Legumes & nuts,Manicaland,Rural
fd7Q-2xjb-6360-ufq6,311,yes,gifted,Legumes & nuts,Manicaland,Rural
